a,b,same_cat,is_d23_pnl,is_d23_n,is_d23_w,oos_d4_pnl,oos_d4_n,oos_d4_w
PEBBLES_M,OXYGEN_SHAKE_CHOCOLATE,0,6385.0,19,14,11750.0,14,12
PEBBLES_M,OXYGEN_SHAKE_GARLIC,0,10090.0,25,20,14935.0,15,14
PEBBLES_M,SNACKPACK_CHOCOLATE,0,10505.0,19,15,27220.0,22,20
PEBBLES_M,SNACKPACK_VANILLA,0,11335.0,20,14,8460.0,11,9
PEBBLES_M,SNACKPACK_PISTACHIO,0,400.0,16,11,15275.0,15,13
PEBBLES_M,SNACKPACK_STRAWBERRY,0,10330.0,19,15,11250.0,12,10
PEBBLES_M,SNACKPACK_RASPBERRY,0,10565.0,20,15,20285.0,15,14
PEBBLES_L,PEBBLES_XL,1,17630.0,17,11,12970.0,14,12
PEBBLES_L,ROBOT_VACUUMING,0,3460.0,15,11,130.0,8,6
PEBBLES_L,ROBOT_MOPPING,0,-16030.0,16,11,8240.0,10,8
PEBBLES_L,ROBOT_DISHES,0,5275.0,19,14,-1705.0,11,10
PEBBLES_L,ROBOT_LAUNDRY,0,14225.0,16,13,-1335.0,12,9
PEBBLES_L,ROBOT_IRONING,0,-21275.0,9,3,13110.0,12,11
PEBBLES_L,UV_VISOR_YELLOW,0,7555.0,17,14,-515.0,8,5
PEBBLES_L,UV_VISOR_AMBER,0,2030.0,18,13,-7190.0,9,7
PEBBLES_L,UV_VISOR_ORANGE,0,10805.0,20,14,23135.0,14,12
PEBBLES_L,UV_VISOR_RED,0,14725.0,19,14,-2160.0,8,6
PEBBLES_L,UV_VISOR_MAGENTA,0,-10110.0,16,10,-2795.0,9,6
PEBBLES_L,TRANSLATOR_SPACE_GRAY,0,-430.0,16,11,10390.0,15,12
PEBBLES_L,TRANSLATOR_ASTRO_BLACK,0,6430.0,17,11,15045.0,13,11
PEBBLES_L,TRANSLATOR_ECLIPSE_CHARCOAL,0,1940.0,18,14,19140.0,13,11
PEBBLES_L,TRANSLATOR_GRAPHITE_MIST,0,4875.0,17,14,3740.0,10,6
PEBBLES_L,TRANSLATOR_VOID_BLUE,0,9975.0,20,16,9310.0,15,11
PEBBLES_L,PANEL_1X2,0,-15045.0,13,9,-6040.0,9,7
PEBBLES_L,PANEL_2X2,0,8615.0,13,10,-18960.0,5,3
PEBBLES_L,PANEL_1X4,0,-10970.0,16,11,6505.0,12,9
PEBBLES_L,PANEL_2X4,0,-13705.0,19,15,-8550.0,10,7
PEBBLES_L,PANEL_4X4,0,-11940.0,15,10,3685.0,10,7
PEBBLES_L,OXYGEN_SHAKE_MORNING_BREATH,0,-32495.0,10,3,11070.0,17,14
PEBBLES_L,OXYGEN_SHAKE_EVENING_BREATH,0,-1945.0,15,8,4495.0,10,7
PEBBLES_L,OXYGEN_SHAKE_MINT,0,6300.0,18,13,-17400.0,6,4
PEBBLES_L,OXYGEN_SHAKE_CHOCOLATE,0,-3670.0,15,10,-5155.0,11,10
PEBBLES_L,OXYGEN_SHAKE_GARLIC,0,17800.0,19,15,-7995.0,10,8
PEBBLES_L,SNACKPACK_CHOCOLATE,0,3965.0,16,12,4860.0,14,12
PEBBLES_L,SNACKPACK_VANILLA,0,-2670.0,18,13,-6680.0,8,5
PEBBLES_L,SNACKPACK_PISTACHIO,0,-7670.0,16,10,10110.0,15,13
PEBBLES_L,SNACKPACK_STRAWBERRY,0,-1685.0,17,12,5990.0,14,12
PEBBLES_L,SNACKPACK_RASPBERRY,0,9615.0,17,11,-6655.0,8,5
PEBBLES_XL,ROBOT_VACUUMING,0,10135.0,18,15,15825.0,14,12
PEBBLES_XL,ROBOT_MOPPING,0,5710.0,17,12,9855.0,12,10
PEBBLES_XL,ROBOT_DISHES,0,33045.0,20,15,870.0,6,4
PEBBLES_XL,ROBOT_LAUNDRY,0,5095.0,17,10,-8710.0,11,7
PEBBLES_XL,ROBOT_IRONING,0,49240.0,25,20,12080.0,15,13
PEBBLES_XL,UV_VISOR_YELLOW,0,40900.0,20,15,-39250.0,5,2
PEBBLES_XL,UV_VISOR_AMBER,0,-4460.0,15,8,-8430.0,8,6
PEBBLES_XL,UV_VISOR_ORANGE,0,40490.0,21,17,19955.0,17,15
PEBBLES_XL,UV_VISOR_RED,0,12940.0,16,12,19415.0,13,11
PEBBLES_XL,UV_VISOR_MAGENTA,0,7650.0,15,9,21995.0,13,10
PEBBLES_XL,TRANSLATOR_SPACE_GRAY,0,15515.0,17,10,-25265.0,7,3
PEBBLES_XL,TRANSLATOR_ASTRO_BLACK,0,27940.0,20,15,2585.0,11,9
PEBBLES_XL,TRANSLATOR_ECLIPSE_CHARCOAL,0,38120.0,21,17,12425.0,14,12
PEBBLES_XL,TRANSLATOR_GRAPHITE_MIST,0,28870.0,21,15,-13620.0,9,6
PEBBLES_XL,TRANSLATOR_VOID_BLUE,0,39535.0,20,14,1655.0,10,8
PEBBLES_XL,PANEL_1X2,0,-21415.0,12,5,17225.0,11,9
PEBBLES_XL,PANEL_2X2,0,39430.0,20,17,-1390.0,8,5
PEBBLES_XL,PANEL_1X4,0,-5120.0,13,7,8955.0,11,8
PEBBLES_XL,PANEL_2X4,0,62675.0,24,19,33255.0,14,13
PEBBLES_XL,PANEL_4X4,0,10455.0,19,12,-2730.0,12,10
PEBBLES_XL,OXYGEN_SHAKE_MORNING_BREATH,0,58505.0,24,21,26035.0,14,11
PEBBLES_XL,OXYGEN_SHAKE_EVENING_BREATH,0,-6325.0,14,8,-2890.0,10,6
PEBBLES_XL,OXYGEN_SHAKE_MINT,0,22110.0,19,14,12105.0,12,9
PEBBLES_XL,OXYGEN_SHAKE_CHOCOLATE,0,72030.0,27,24,31215.0,16,13
PEBBLES_XL,OXYGEN_SHAKE_GARLIC,0,23195.0,19,15,33750.0,16,14
PEBBLES_XL,SNACKPACK_CHOCOLATE,0,3255.0,16,11,13100.0,13,10
PEBBLES_XL,SNACKPACK_VANILLA,0,16170.0,18,12,3745.0,11,8
PEBBLES_XL,SNACKPACK_PISTACHIO,0,30355.0,19,13,-5580.0,9,6
PEBBLES_XL,SNACKPACK_STRAWBERRY,0,32355.0,18,14,2235.0,10,7
PEBBLES_XL,SNACKPACK_RASPBERRY,0,22705.0,19,13,15255.0,13,10
ROBOT_VACUUMING,ROBOT_MOPPING,1,-21850.0,12,8,20415.0,13,11
ROBOT_VACUUMING,ROBOT_DISHES,1,12330.0,18,15,19075.0,11,10
ROBOT_VACUUMING,ROBOT_LAUNDRY,1,30345.0,25,22,14955.0,14,13
ROBOT_VACUUMING,ROBOT_IRONING,1,470.0,16,11,5590.0,9,7
ROBOT_VACUUMING,UV_VISOR_YELLOW,0,9585.0,16,12,3135.0,10,8
ROBOT_VACUUMING,UV_VISOR_AMBER,0,-435.0,15,10,19080.0,12,12
ROBOT_VACUUMING,UV_VISOR_ORANGE,0,-5780.0,14,8,3240.0,7,5
ROBOT_VACUUMING,UV_VISOR_RED,0,19100.0,20,16,11835.0,9,7
ROBOT_VACUUMING,UV_VISOR_MAGENTA,0,13630.0,22,18,4255.0,9,8
ROBOT_VACUUMING,TRANSLATOR_SPACE_GRAY,0,1310.0,16,11,1360.0,7,5
ROBOT_VACUUMING,TRANSLATOR_ASTRO_BLACK,0,34610.0,25,23,17355.0,15,13
ROBOT_VACUUMING,TRANSLATOR_ECLIPSE_CHARCOAL,0,10335.0,15,12,14000.0,14,12
ROBOT_VACUUMING,TRANSLATOR_GRAPHITE_MIST,0,15105.0,19,13,3920.0,9,7
ROBOT_VACUUMING,TRANSLATOR_VOID_BLUE,0,6020.0,19,13,12965.0,14,12
ROBOT_VACUUMING,PANEL_1X2,0,-10760.0,12,8,12030.0,12,10
ROBOT_VACUUMING,PANEL_2X2,0,12425.0,24,19,7550.0,9,7
ROBOT_VACUUMING,PANEL_1X4,0,-4850.0,12,8,6900.0,9,6
ROBOT_VACUUMING,PANEL_2X4,0,2315.0,17,11,14720.0,12,10
ROBOT_VACUUMING,PANEL_4X4,0,12010.0,17,11,-655.0,9,6
ROBOT_VACUUMING,OXYGEN_SHAKE_MORNING_BREATH,0,14140.0,21,16,22530.0,18,18
ROBOT_VACUUMING,OXYGEN_SHAKE_EVENING_BREATH,0,1405.0,17,15,10265.0,10,8
ROBOT_VACUUMING,OXYGEN_SHAKE_MINT,0,27690.0,24,21,-17340.0,5,2
ROBOT_VACUUMING,OXYGEN_SHAKE_CHOCOLATE,0,10240.0,18,14,-3950.0,7,4
ROBOT_VACUUMING,OXYGEN_SHAKE_GARLIC,0,7570.0,17,13,6000.0,10,8
ROBOT_VACUUMING,SNACKPACK_CHOCOLATE,0,12255.0,17,13,17295.0,14,13
ROBOT_VACUUMING,SNACKPACK_VANILLA,0,10250.0,18,13,11945.0,13,11
ROBOT_VACUUMING,SNACKPACK_PISTACHIO,0,4740.0,14,9,8190.0,8,6
ROBOT_VACUUMING,SNACKPACK_STRAWBERRY,0,15995.0,20,18,5755.0,7,4
ROBOT_VACUUMING,SNACKPACK_RASPBERRY,0,19470.0,22,19,32470.0,27,27
ROBOT_MOPPING,ROBOT_DISHES,1,-10135.0,14,10,7100.0,9,6
ROBOT_MOPPING,ROBOT_LAUNDRY,1,-38755.0,9,4,13530.0,10,7
ROBOT_MOPPING,ROBOT_IRONING,1,-41095.0,10,5,11615.0,10,8
ROBOT_MOPPING,UV_VISOR_YELLOW,0,-4780.0,15,10,-10250.0,5,1
ROBOT_MOPPING,UV_VISOR_AMBER,0,-17050.0,13,7,8110.0,10,8
ROBOT_MOPPING,UV_VISOR_ORANGE,0,-1810.0,21,17,13590.0,12,8
ROBOT_MOPPING,UV_VISOR_RED,0,-17635.0,13,7,14890.0,13,11
ROBOT_MOPPING,UV_VISOR_MAGENTA,0,-1720.0,18,13,6935.0,12,9
ROBOT_MOPPING,TRANSLATOR_SPACE_GRAY,0,-2425.0,17,13,4620.0,9,6
ROBOT_MOPPING,TRANSLATOR_ASTRO_BLACK,0,-13890.0,15,12,15725.0,10,8
ROBOT_MOPPING,TRANSLATOR_ECLIPSE_CHARCOAL,0,-17835.0,14,9,3995.0,8,5
ROBOT_MOPPING,TRANSLATOR_GRAPHITE_MIST,0,-9455.0,15,10,-5495.0,7,5
ROBOT_MOPPING,TRANSLATOR_VOID_BLUE,0,-19570.0,12,8,7540.0,10,8
ROBOT_MOPPING,PANEL_1X2,0,8275.0,20,16,-2200.0,9,4
ROBOT_MOPPING,PANEL_2X2,0,-10430.0,14,10,6250.0,8,6
ROBOT_MOPPING,PANEL_1X4,0,-39180.0,9,6,15445.0,13,11
ROBOT_MOPPING,PANEL_2X4,0,20165.0,25,20,9275.0,10,8
ROBOT_MOPPING,PANEL_4X4,0,14940.0,23,20,-9740.0,8,5
ROBOT_MOPPING,OXYGEN_SHAKE_MORNING_BREATH,0,-44005.0,8,6,16465.0,14,11
ROBOT_MOPPING,OXYGEN_SHAKE_EVENING_BREATH,0,-23085.0,11,7,3655.0,8,6
ROBOT_MOPPING,OXYGEN_SHAKE_MINT,0,-1635.0,21,17,-4510.0,8,6
ROBOT_MOPPING,OXYGEN_SHAKE_CHOCOLATE,0,-8055.0,14,10,7300.0,12,11
ROBOT_MOPPING,OXYGEN_SHAKE_GARLIC,0,-23445.0,12,6,4340.0,10,7
ROBOT_MOPPING,SNACKPACK_CHOCOLATE,0,-13105.0,18,13,2145.0,9,5
ROBOT_MOPPING,SNACKPACK_VANILLA,0,3850.0,18,13,15110.0,12,10
ROBOT_MOPPING,SNACKPACK_PISTACHIO,0,-19445.0,12,9,9575.0,10,8
ROBOT_MOPPING,SNACKPACK_STRAWBERRY,0,-21525.0,11,8,11765.0,11,9
ROBOT_MOPPING,SNACKPACK_RASPBERRY,0,-3200.0,19,15,6880.0,11,9
ROBOT_DISHES,ROBOT_LAUNDRY,1,9730.0,18,15,16845.0,14,12
ROBOT_DISHES,ROBOT_IRONING,1,21670.0,21,19,27155.0,13,12
ROBOT_DISHES,UV_VISOR_YELLOW,0,16195.0,18,13,2315.0,8,6
ROBOT_DISHES,UV_VISOR_AMBER,0,-4265.0,15,8,4860.0,8,5
ROBOT_DISHES,UV_VISOR_ORANGE,0,19690.0,21,17,28600.0,15,14
ROBOT_DISHES,UV_VISOR_RED,0,13445.0,16,13,33200.0,13,13
ROBOT_DISHES,UV_VISOR_MAGENTA,0,10540.0,15,11,17470.0,11,9
ROBOT_DISHES,TRANSLATOR_SPACE_GRAY,0,15955.0,19,14,-5510.0,8,6
ROBOT_DISHES,TRANSLATOR_ASTRO_BLACK,0,2940.0,15,11,29560.0,18,17
ROBOT_DISHES,TRANSLATOR_ECLIPSE_CHARCOAL,0,17855.0,17,15,30100.0,16,15
ROBOT_DISHES,TRANSLATOR_GRAPHITE_MIST,0,11645.0,20,17,3800.0,7,6
ROBOT_DISHES,TRANSLATOR_VOID_BLUE,0,14045.0,18,15,15815.0,10,9
ROBOT_DISHES,PANEL_1X2,0,-4265.0,15,11,22715.0,12,10
ROBOT_DISHES,PANEL_2X2,0,20460.0,21,18,255.0,7,5
ROBOT_DISHES,PANEL_1X4,0,13965.0,22,17,28535.0,17,14
ROBOT_DISHES,PANEL_2X4,0,19015.0,20,16,13590.0,10,9
ROBOT_DISHES,PANEL_4X4,0,4665.0,15,11,2380.0,8,5
ROBOT_DISHES,OXYGEN_SHAKE_MORNING_BREATH,0,2390.0,14,10,10220.0,10,8
ROBOT_DISHES,OXYGEN_SHAKE_EVENING_BREATH,0,-13390.0,12,5,18790.0,12,10
ROBOT_DISHES,OXYGEN_SHAKE_MINT,0,34500.0,22,20,-7985.0,5,2
ROBOT_DISHES,OXYGEN_SHAKE_CHOCOLATE,0,25510.0,22,20,5290.0,8,6
ROBOT_DISHES,OXYGEN_SHAKE_GARLIC,0,13740.0,19,17,21010.0,11,9
ROBOT_DISHES,SNACKPACK_CHOCOLATE,0,25200.0,21,19,21760.0,16,14
ROBOT_DISHES,SNACKPACK_VANILLA,0,8495.0,18,13,6660.0,8,6
ROBOT_DISHES,SNACKPACK_PISTACHIO,0,14690.0,21,17,16070.0,11,10
ROBOT_DISHES,SNACKPACK_STRAWBERRY,0,13145.0,18,14,14880.0,9,8
ROBOT_DISHES,SNACKPACK_RASPBERRY,0,31610.0,24,22,13880.0,11,8
ROBOT_LAUNDRY,ROBOT_IRONING,1,270.0,21,17,-110.0,9,6
ROBOT_LAUNDRY,UV_VISOR_YELLOW,0,22450.0,21,18,7950.0,10,7
ROBOT_LAUNDRY,UV_VISOR_AMBER,0,23345.0,27,24,17650.0,14,14
ROBOT_LAUNDRY,UV_VISOR_ORANGE,0,15580.0,22,18,30.0,6,4
ROBOT_LAUNDRY,UV_VISOR_RED,0,9045.0,16,12,2535.0,7,5
ROBOT_LAUNDRY,UV_VISOR_MAGENTA,0,-505.0,16,11,2115.0,10,7
ROBOT_LAUNDRY,TRANSLATOR_SPACE_GRAY,0,4110.0,21,16,4280.0,9,7
ROBOT_LAUNDRY,TRANSLATOR_ASTRO_BLACK,0,26975.0,26,23,11305.0,14,12
ROBOT_LAUNDRY,TRANSLATOR_ECLIPSE_CHARCOAL,0,9840.0,20,17,10350.0,14,13
ROBOT_LAUNDRY,TRANSLATOR_GRAPHITE_MIST,0,27950.0,26,23,-12795.0,6,4
ROBOT_LAUNDRY,TRANSLATOR_VOID_BLUE,0,11700.0,15,10,6275.0,12,9
ROBOT_LAUNDRY,PANEL_1X2,0,-5750.0,14,10,7625.0,9,6
ROBOT_LAUNDRY,PANEL_2X2,0,20240.0,23,19,18690.0,12,12
ROBOT_LAUNDRY,PANEL_1X4,0,-6245.0,18,13,5560.0,7,5
ROBOT_LAUNDRY,PANEL_2X4,0,3315.0,17,13,4145.0,10,8
ROBOT_LAUNDRY,PANEL_4X4,0,-5470.0,14,10,-10925.0,7,4
ROBOT_LAUNDRY,OXYGEN_SHAKE_MORNING_BREATH,0,2100.0,16,12,6150.0,10,7
ROBOT_LAUNDRY,OXYGEN_SHAKE_EVENING_BREATH,0,21180.0,26,23,8250.0,12,9
ROBOT_LAUNDRY,OXYGEN_SHAKE_MINT,0,22325.0,26,21,-5240.0,6,3
ROBOT_LAUNDRY,OXYGEN_SHAKE_CHOCOLATE,0,23335.0,23,20,-1100.0,10,7
ROBOT_LAUNDRY,OXYGEN_SHAKE_GARLIC,0,16580.0,24,21,2840.0,9,6
ROBOT_LAUNDRY,SNACKPACK_CHOCOLATE,0,21250.0,26,22,1305.0,8,5
ROBOT_LAUNDRY,SNACKPACK_VANILLA,0,9550.0,18,13,5340.0,9,6
ROBOT_LAUNDRY,SNACKPACK_PISTACHIO,0,15500.0,23,20,1280.0,8,6
ROBOT_LAUNDRY,SNACKPACK_STRAWBERRY,0,23075.0,21,20,-750.0,7,3
ROBOT_LAUNDRY,SNACKPACK_RASPBERRY,0,12620.0,19,15,9155.0,10,9
ROBOT_IRONING,UV_VISOR_YELLOW,0,-14745.0,14,10,13570.0,18,16
ROBOT_IRONING,UV_VISOR_AMBER,0,3075.0,15,11,12595.0,14,12
ROBOT_IRONING,UV_VISOR_ORANGE,0,10445.0,21,18,12975.0,12,10
ROBOT_IRONING,UV_VISOR_RED,0,1915.0,14,11,7000.0,9,7
ROBOT_IRONING,UV_VISOR_MAGENTA,0,-5440.0,15,11,18005.0,12,11
ROBOT_IRONING,TRANSLATOR_SPACE_GRAY,0,-4095.0,16,11,-155.0,9,6
ROBOT_IRONING,TRANSLATOR_ASTRO_BLACK,0,-9300.0,13,8,6525.0,10,7
ROBOT_IRONING,TRANSLATOR_ECLIPSE_CHARCOAL,0,27590.0,23,21,18365.0,17,15
ROBOT_IRONING,TRANSLATOR_GRAPHITE_MIST,0,-5600.0,14,10,6640.0,11,9
ROBOT_IRONING,TRANSLATOR_VOID_BLUE,0,855.0,13,9,6425.0,11,10
ROBOT_IRONING,PANEL_1X2,0,-12930.0,12,6,3090.0,8,5
ROBOT_IRONING,PANEL_2X2,0,5890.0,22,16,4350.0,10,8
ROBOT_IRONING,PANEL_1X4,0,17540.0,21,18,6695.0,13,11
ROBOT_IRONING,PANEL_2X4,0,-3625.0,14,10,9880.0,10,8
ROBOT_IRONING,PANEL_4X4,0,17750.0,19,16,11840.0,16,13
ROBOT_IRONING,OXYGEN_SHAKE_MORNING_BREATH,0,13550.0,20,14,10365.0,10,9
ROBOT_IRONING,OXYGEN_SHAKE_EVENING_BREATH,0,-19700.0,9,4,10000.0,11,9
ROBOT_IRONING,OXYGEN_SHAKE_MINT,0,17820.0,20,17,-19860.0,5,3
ROBOT_IRONING,OXYGEN_SHAKE_CHOCOLATE,0,5445.0,18,13,-7495.0,8,7
ROBOT_IRONING,OXYGEN_SHAKE_GARLIC,0,-15925.0,18,13,4225.0,11,9
ROBOT_IRONING,SNACKPACK_CHOCOLATE,0,6615.0,19,14,10300.0,10,8
ROBOT_IRONING,SNACKPACK_VANILLA,0,-8395.0,14,9,-6455.0,7,5
ROBOT_IRONING,SNACKPACK_PISTACHIO,0,-3445.0,16,12,7840.0,13,10
ROBOT_IRONING,SNACKPACK_STRAWBERRY,0,-5720.0,17,12,7675.0,12,10
ROBOT_IRONING,SNACKPACK_RASPBERRY,0,13260.0,21,18,7475.0,11,9
UV_VISOR_YELLOW,UV_VISOR_AMBER,1,-1985.0,16,11,3340.0,8,6
UV_VISOR_YELLOW,UV_VISOR_ORANGE,1,-2890.0,18,12,-14575.0,6,3
UV_VISOR_YELLOW,UV_VISOR_RED,1,12180.0,20,16,-8285.0,8,5
UV_VISOR_YELLOW,UV_VISOR_MAGENTA,1,13305.0,16,12,-2485.0,10,6
UV_VISOR_YELLOW,TRANSLATOR_SPACE_GRAY,0,-1180.0,18,14,6975.0,9,8
UV_VISOR_YELLOW,TRANSLATOR_ASTRO_BLACK,0,17355.0,23,19,-9610.0,6,3
UV_VISOR_YELLOW,TRANSLATOR_ECLIPSE_CHARCOAL,0,10790.0,17,12,-1985.0,9,7
UV_VISOR_YELLOW,TRANSLATOR_GRAPHITE_MIST,0,19020.0,23,19,3185.0,9,7
UV_VISOR_YELLOW,TRANSLATOR_VOID_BLUE,0,20720.0,19,16,-8370.0,8,6
UV_VISOR_YELLOW,PANEL_1X2,0,765.0,20,16,-8965.0,8,4
UV_VISOR_YELLOW,PANEL_2X2,0,16650.0,20,19,-870.0,9,8
UV_VISOR_YELLOW,PANEL_1X4,0,-9480.0,11,6,-8630.0,6,2
UV_VISOR_YELLOW,PANEL_2X4,0,12810.0,16,11,-13995.0,8,4
UV_VISOR_YELLOW,PANEL_4X4,0,19935.0,20,15,4135.0,10,7
UV_VISOR_YELLOW,OXYGEN_SHAKE_MORNING_BREATH,0,-9505.0,15,11,5255.0,12,10
UV_VISOR_YELLOW,OXYGEN_SHAKE_EVENING_BREATH,0,-9365.0,15,11,8480.0,10,9
UV_VISOR_YELLOW,OXYGEN_SHAKE_MINT,0,21890.0,23,19,-8505.0,7,6
UV_VISOR_YELLOW,OXYGEN_SHAKE_CHOCOLATE,0,1650.0,14,11,-22840.0,7,4
UV_VISOR_YELLOW,OXYGEN_SHAKE_GARLIC,0,23410.0,22,20,-15620.0,7,3
UV_VISOR_YELLOW,SNACKPACK_CHOCOLATE,0,2035.0,15,12,-7855.0,7,5
UV_VISOR_YELLOW,SNACKPACK_VANILLA,0,20375.0,23,21,-6585.0,10,7
UV_VISOR_YELLOW,SNACKPACK_PISTACHIO,0,14465.0,24,21,-6385.0,8,6
UV_VISOR_YELLOW,SNACKPACK_STRAWBERRY,0,26345.0,24,20,-2800.0,10,7
UV_VISOR_YELLOW,SNACKPACK_RASPBERRY,0,4745.0,14,10,12670.0,16,14
UV_VISOR_AMBER,UV_VISOR_ORANGE,1,-1525.0,18,14,1980.0,6,4
UV_VISOR_AMBER,UV_VISOR_RED,1,5960.0,15,12,7420.0,9,7
UV_VISOR_AMBER,UV_VISOR_MAGENTA,1,3655.0,17,14,3870.0,9,8
UV_VISOR_AMBER,TRANSLATOR_SPACE_GRAY,0,16445.0,24,20,4680.0,9,5
UV_VISOR_AMBER,TRANSLATOR_ASTRO_BLACK,0,7055.0,17,11,5585.0,10,8
UV_VISOR_AMBER,TRANSLATOR_ECLIPSE_CHARCOAL,0,3995.0,16,13,6280.0,10,8
UV_VISOR_AMBER,TRANSLATOR_GRAPHITE_MIST,0,12970.0,17,13,-6975.0,8,5
UV_VISOR_AMBER,TRANSLATOR_VOID_BLUE,0,-310.0,15,11,3265.0,11,8
UV_VISOR_AMBER,PANEL_1X2,0,10775.0,18,13,1830.0,9,7
UV_VISOR_AMBER,PANEL_2X2,0,2325.0,19,15,19015.0,13,13
UV_VISOR_AMBER,PANEL_1X4,0,-9945.0,15,9,5995.0,9,7
UV_VISOR_AMBER,PANEL_2X4,0,18365.0,23,19,890.0,12,9
UV_VISOR_AMBER,PANEL_4X4,0,7790.0,16,12,-6545.0,9,7
UV_VISOR_AMBER,OXYGEN_SHAKE_MORNING_BREATH,0,-4945.0,13,9,5335.0,10,9
UV_VISOR_AMBER,OXYGEN_SHAKE_EVENING_BREATH,0,535.0,21,17,10625.0,11,10
UV_VISOR_AMBER,OXYGEN_SHAKE_MINT,0,24135.0,20,16,-11005.0,4,1
UV_VISOR_AMBER,OXYGEN_SHAKE_CHOCOLATE,0,6275.0,20,15,-7435.0,6,3
UV_VISOR_AMBER,OXYGEN_SHAKE_GARLIC,0,-5455.0,17,11,6015.0,10,7
UV_VISOR_AMBER,SNACKPACK_CHOCOLATE,0,8710.0,19,15,2560.0,9,6
UV_VISOR_AMBER,SNACKPACK_VANILLA,0,1875.0,15,10,-1185.0,6,4
UV_VISOR_AMBER,SNACKPACK_PISTACHIO,0,6705.0,21,18,-475.0,6,2
UV_VISOR_AMBER,SNACKPACK_STRAWBERRY,0,-6130.0,16,9,1815.0,8,5
UV_VISOR_AMBER,SNACKPACK_RASPBERRY,0,10000.0,18,15,17065.0,14,13
UV_VISOR_ORANGE,UV_VISOR_RED,1,21880.0,21,17,5610.0,9,6
UV_VISOR_ORANGE,UV_VISOR_MAGENTA,1,-1375.0,15,11,4260.0,6,4
UV_VISOR_ORANGE,TRANSLATOR_SPACE_GRAY,0,18390.0,25,23,-9345.0,5,4
UV_VISOR_ORANGE,TRANSLATOR_ASTRO_BLACK,0,-3600.0,18,14,16265.0,12,10
UV_VISOR_ORANGE,TRANSLATOR_ECLIPSE_CHARCOAL,0,8295.0,16,12,16190.0,12,11
UV_VISOR_ORANGE,TRANSLATOR_GRAPHITE_MIST,0,19185.0,20,18,-2510.0,5,3
UV_VISOR_ORANGE,TRANSLATOR_VOID_BLUE,0,8405.0,20,15,15150.0,12,10
UV_VISOR_ORANGE,PANEL_1X2,0,-7450.0,16,13,-1005.0,7,5
UV_VISOR_ORANGE,PANEL_2X2,0,15120.0,21,17,-4465.0,6,5
UV_VISOR_ORANGE,PANEL_1X4,0,-3985.0,14,9,3390.0,6,4
UV_VISOR_ORANGE,PANEL_2X4,0,14200.0,23,17,-3345.0,8,6
UV_VISOR_ORANGE,PANEL_4X4,0,-7550.0,15,11,-7305.0,5,2
